8400,10165,9482,8041,7939,7608,8304,8485,7278,7427,-4
10165,9482,8041,7939,7608,8304,8485,7278,7427,7556,1
9482,8041,7939,7608,8304,8485,7278,7427,7556,7763,1
8041,7939,7608,8304,8485,7278,7427,7556,7763,6995,1
7939,7608,8304,8485,7278,7427,7556,7763,6995,6593,-2
7608,8304,8485,7278,7427,7556,7763,6995,6593,6766,-1
8304,8485,7278,7427,7556,7763,6995,6593,6766,6486,1
8485,7278,7427,7556,7763,6995,6593,6766,6486,6120,0
7278,7427,7556,7763,6995,6593,6766,6486,6120,6536,-1
7427,7556,7763,6995,6593,6766,6486,6120,6536,5462,2
7556,7763,6995,6593,6766,6486,6120,6536,5462,5906,-3
7763,6995,6593,6766,6486,6120,6536,5462,5906,7147,2
6995,6593,6766,6486,6120,6536,5462,5906,7147,6074,5
6593,6766,6486,6120,6536,5462,5906,7147,6074,6038,-3
6766,6486,6120,6536,5462,5906,7147,6074,6038,5596,0
6486,6120,6536,5462,5906,7147,6074,6038,5596,4529,-1
6120,6536,5462,5906,7147,6074,6038,5596,4529,5149,-3
6536,5462,5906,7147,6074,6038,5596,4529,5149,6640,3
5462,5906,7147,6074,6038,5596,4529,5149,6640,7593,5
5906,7147,6074,6038,5596,4529,5149,6640,7593,6264,4
7147,6074,6038,5596,4529,5149,6640,7593,6264,6091,-4
6074,6038,5596,4529,5149,6640,7593,6264,6091,6504,0
6038,5596,4529,5149,6640,7593,6264,6091,6504,6909,2
5596,4529,5149,6640,7593,6264,6091,6504,6909,7803,2
4529,5149,6640,7593,6264,6091,6504,6909,7803,6562,3
5149,6640,7593,6264,6091,6504,6909,7803,6562,5600,-4
6640,7593,6264,6091,6504,6909,7803,6562,5600,6091,-3
7593,6264,6091,6504,6909,7803,6562,5600,6091,5959,2
6264,6091,6504,6909,7803,6562,5600,6091,5959,6379,0
6091,6504,6909,7803,6562,5600,6091,5959,6379,5898,2
6504,6909,7803,6562,5600,6091,5959,6379,5898,6676,-1
6909,7803,6562,5600,6091,5959,6379,5898,6676,6058,3
7803,6562,5600,6091,5959,6379,5898,6676,6058,5301,-2
6562,5600,6091,5959,6379,5898,6676,6058,5301,4311,-2
5600,6091,5959,6379,5898,6676,6058,5301,4311,4352,-3
6091,5959,6379,5898,6676,6058,5301,4311,4352,4004,1
5959,6379,5898,6676,6058,5301,4311,4352,4004,4823,-1
6379,5898,6676,6058,5301,4311,4352,4004,4823,5664,3
5898,6676,6058,5301,4311,4352,4004,4823,5664,5291,3
6676,6058,5301,4311,4352,4004,4823,5664,5291,5017,-1
6058,5301,4311,4352,4004,4823,5664,5291,5017,5778,0
5301,4311,4352,4004,4823,5664,5291,5017,5778,4107,3
4311,4352,4004,4823,5664,5291,5017,5778,4107,3872,-5
4352,4004,4823,5664,5291,5017,5778,4107,3872,5120,0
4004,4823,5664,5291,5017,5778,4107,3872,5120,5862,5
4823,5664,5291,5017,5778,4107,3872,5120,5862,4861,3
5664,5291,5017,5778,4107,3872,5120,5862,4861,5173,-3
5291,5017,5778,4107,3872,5120,5862,4861,5173,5614,2
5017,5778,4107,3872,5120,5862,4861,5173,5614,4019,2
5778,4107,3872,5120,5862,4861,5173,5614,4019,6558,-5
4107,3872,5120,5862,4861,5173,5614,4019,6558,4443,5
3872,5120,5862,4861,5173,5614,4019,6558,4443,3980,-5
5120,5862,4861,5173,5614,4019,6558,4443,3980,4884,-1
5862,4861,5173,5614,4019,6558,4443,3980,4884,7562,4
4861,5173,5614,4019,6558,4443,3980,4884,7562,6978,5
5173,5614,4019,6558,4443,3980,4884,7562,6978,7453,-1
5614,4019,6558,4443,3980,4884,7562,6978,7453,7683,2
4019,6558,4443,3980,4884,7562,6978,7453,7683,8347,1
6558,4443,3980,4884,7562,6978,7453,7683,8347,7850,3
4443,3980,4884,7562,6978,7453,7683,8347,7850,7069,-1
3980,4884,7562,6978,7453,7683,8347,7850,7069,7506,-2
4884,7562,6978,7453,7683,8347,7850,7069,7506,7800,2
7562,6978,7453,7683,8347,7850,7069,7506,7800,8417,1
6978,7453,7683,8347,7850,7069,7506,7800,8417,8109,3
7453,7683,8347,7850,7069,7506,7800,8417,8109,7417,-1
7683,8347,7850,7069,7506,7800,8417,8109,7417,8318,-2
8347,7850,7069,7506,7800,8417,8109,7417,8318,6942,4
7850,7069,7506,7800,8417,8109,7417,8318,6942,7089,-4
7069,7506,7800,8417,8109,7417,8318,6942,7089,6422,1
7506,7800,8417,8109,7417,8318,6942,7089,6422,7878,-2
7800,8417,8109,7417,8318,6942,7089,6422,7878,8026,5
8417,8109,7417,8318,6942,7089,6422,7878,8026,7408,1
8109,7417,8318,6942,7089,6422,7878,8026,7408,7456,-2
7417,8318,6942,7089,6422,7878,8026,7408,7456,8552,1
8318,6942,7089,6422,7878,8026,7408,7456,8552,8144,4
6942,7089,6422,7878,8026,7408,7456,8552,8144,9695,-1
7089,6422,7878,8026,7408,7456,8552,8144,9695,10640,5
6422,7878,8026,7408,7456,8552,8144,9695,10640,9098,4
7878,8026,7408,7456,8552,8144,9695,10640,9098,11069,-5
8026,7408,7456,8552,8144,9695,10640,9098,11069,9978,5
7408,7456,8552,8144,9695,10640,9098,11069,9978,9931,-3
7456,8552,8144,9695,10640,9098,11069,9978,9931,10372,0
8552,8144,9695,10640,9098,11069,9978,9931,10372,10868,2
8144,9695,10640,9098,11069,9978,9931,10372,10868,9536,2
9695,10640,9098,11069,9978,9931,10372,10868,9536,9620,-4
10640,9098,11069,9978,9931,10372,10868,9536,9620,11131,1
9098,11069,9978,9931,10372,10868,9536,9620,11131,9552,5
11069,9978,9931,10372,10868,9536,9620,11131,9552,10940,-5
9978,9931,10372,10868,9536,9620,11131,9552,10940,11762,5
9931,10372,10868,9536,9620,11131,9552,10940,11762,12179,3
10372,10868,9536,9620,11131,9552,10940,11762,12179,12230,2
10868,9536,9620,11131,9552,10940,11762,12179,12230,12985,1
9536,9620,11131,9552,10940,11762,12179,12230,12985,12430,3
9620,11131,9552,10940,11762,12179,12230,12985,12430,12085,-1
11131,9552,10940,11762,12179,12230,12985,12430,12085,12448,-1
9552,10940,11762,12179,12230,12985,12430,12085,12448,12511,2
10940,11762,12179,12230,12985,12430,12085,12448,12511,11931,1
11762,12179,12230,12985,12430,12085,12448,12511,11931,12177,-1
12179,12230,12985,12430,12085,12448,12511,11931,12177,11656,1
12230,12985,12430,12085,12448,12511,11931,12177,11656,12030,-1
12985,12430,12085,12448,12511,11931,12177,11656,12030,13813,2
12430,12085,12448,12511,11931,12177,11656,12030,13813,12314,5
12085,12448,12511,11931,12177,11656,12030,13813,12314,14144,-4
12448,12511,11931,12177,11656,12030,13813,12314,14144,13988,5
12511,11931,12177,11656,12030,13813,12314,14144,13988,13150,0
11931,12177,11656,12030,13813,12314,14144,13988,13150,11548,-2
12177,11656,12030,13813,12314,14144,13988,13150,11548,10644,-5
11656,12030,13813,12314,14144,13988,13150,11548,10644,11675,-3
12030,13813,12314,14144,13988,13150,11548,10644,11675,13425,4
13813,12314,14144,13988,13150,11548,10644,11675,13425,11417,5
12314,14144,13988,13150,11548,10644,11675,13425,11417,10033,-5
14144,13988,13150,11548,10644,11675,13425,11417,10033,10587,-4
13988,13150,11548,10644,11675,13425,11417,10033,10587,13250,2
13150,11548,10644,11675,13425,11417,10033,10587,13250,12739,5
11548,10644,11675,13425,11417,10033,10587,13250,12739,12140,-1
10644,11675,13425,11417,10033,10587,13250,12739,12140,9729,-1
11675,13425,11417,10033,10587,13250,12739,12140,9729,10396,-5
13425,11417,10033,10587,13250,12739,12140,9729,10396,10459,3
11417,10033,10587,13250,12739,12140,9729,10396,10459,9491,1
10033,10587,13250,12739,12140,9729,10396,10459,9491,10411,-3
10587,13250,12739,12140,9729,10396,10459,9491,10411,11816,4
13250,12739,12140,9729,10396,10459,9491,10411,11816,10164,5
12739,12140,9729,10396,10459,9491,10411,11816,10164,10174,-5
12140,9729,10396,10459,9491,10411,11816,10164,10174,9597,1
9729,10396,10459,9491,10411,11816,10164,10174,9597,9182,-1
10396,10459,9491,10411,11816,10164,10174,9597,9182,7983,-1
10459,9491,10411,11816,10164,10174,9597,9182,7983,8116,-3
9491,10411,11816,10164,10174,9597,9182,7983,8116,9560,1
10411,11816,10164,10174,9597,9182,7983,8116,9560,11214,5
11816,10164,10174,9597,9182,7983,8116,9560,11214,8935,5
10164,10174,9597,9182,7983,8116,9560,11214,8935,7365,-5
10174,9597,9182,7983,8116,9560,11214,8935,7365,6977,-5
9597,9182,7983,8116,9560,11214,8935,7365,6977,5733,-1
9182,7983,8116,9560,11214,8935,7365,6977,5733,5314,-4
7983,8116,9560,11214,8935,7365,6977,5733,5314,4684,-1
8116,9560,11214,8935,7365,6977,5733,5314,4684,4552,-2
9560,11214,8935,7365,6977,5733,5314,4684,4552,4226,0
11214,8935,7365,6977,5733,5314,4684,4552,4226,7072,-1
8935,7365,6977,5733,5314,4684,4552,4226,7072,5289,5
7365,6977,5733,5314,4684,4552,4226,7072,5289,5954,-5
6977,5733,5314,4684,4552,4226,7072,5289,5954,4887,3
5733,5314,4684,4552,4226,7072,5289,5954,4887,5169,-3
5314,4684,4552,4226,7072,5289,5954,4887,5169,5745,1
4684,4552,4226,7072,5289,5954,4887,5169,5745,5908,2
4552,4226,7072,5289,5954,4887,5169,5745,5908,4420,1
4226,7072,5289,5954,4887,5169,5745,5908,4420,4768,-4
7072,5289,5954,4887,5169,5745,5908,4420,4768,5127,2
5289,5954,4887,5169,5745,5908,4420,4768,5127,4355,2
5954,4887,5169,5745,5908,4420,4768,5127,4355,4750,-2
4887,5169,5745,5908,4420,4768,5127,4355,4750,4639,2
5169,5745,5908,4420,4768,5127,4355,4750,4639,4738,0
5745,5908,4420,4768,5127,4355,4750,4639,4738,4424,1
5908,4420,4768,5127,4355,4750,4639,4738,4424,4454,-1
4420,4768,5127,4355,4750,4639,4738,4424,4454,4838,1
4768,5127,4355,4750,4639,4738,4424,4454,4838,4835,2
5127,4355,4750,4639,4738,4424,4454,4838,4835,5142,0
4355,4750,4639,4738,4424,4454,4838,4835,5142,4890,2
4750,4639,4738,4424,4454,4838,4835,5142,4890,4638,0
4639,4738,4424,4454,4838,4835,5142,4890,4638,4715,0
4738,4424,4454,4838,4835,5142,4890,4638,4715,4688,1
4424,4454,4838,4835,5142,4890,4638,4715,4688,4510,0
4454,4838,4835,5142,4890,4638,4715,4688,4510,4225,0
4838,4835,5142,4890,4638,4715,4688,4510,4225,4734,0
4835,5142,4890,4638,4715,4688,4510,4225,4734,5138,2
5142,4890,4638,4715,4688,4510,4225,4734,5138,5148,2
4890,4638,4715,4688,4510,4225,4734,5138,5148,4137,1
4638,4715,4688,4510,4225,4734,5138,5148,4137,4661,-3
4715,4688,4510,4225,4734,5138,5148,4137,4661,4434,2
4688,4510,4225,4734,5138,5148,4137,4661,4434,4602,0
4510,4225,4734,5138,5148,4137,4661,4434,4602,4317,1
4225,4734,5138,5148,4137,4661,4434,4602,4317,4154,0
4734,5138,5148,4137,4661,4434,4602,4317,4154,4347,0
5138,5148,4137,4661,4434,4602,4317,4154,4347,4991,1
5148,4137,4661,4434,4602,4317,4154,4347,4991,4772,3
4137,4661,4434,4602,4317,4154,4347,4991,4772,4005,0
4661,4434,4602,4317,4154,4347,4991,4772,4005,4394,-2
4434,4602,4317,4154,4347,4991,4772,4005,4394,3012,2
4602,4317,4154,4347,4991,4772,4005,4394,3012,3894,-4
4317,4154,4347,4991,4772,4005,4394,3012,3894,3190,3
4154,4347,4991,4772,4005,4394,3012,3894,3190,3183,-2
4347,4991,4772,4005,4394,3012,3894,3190,3183,3457,0
4991,4772,4005,4394,3012,3894,3190,3183,3457,3856,1
4772,4005,4394,3012,3894,3190,3183,3457,3856,4071,2
4005,4394,3012,3894,3190,3183,3457,3856,4071,4175,1
4394,3012,3894,3190,3183,3457,3856,4071,4175,3934,1
3012,3894,3190,3183,3457,3856,4071,4175,3934,2331,0
3894,3190,3183,3457,3856,4071,4175,3934,2331,3976,-5
3190,3183,3457,3856,4071,4175,3934,2331,3976,3690,5
3183,3457,3856,4071,4175,3934,2331,3976,3690,3332,0
3457,3856,4071,4175,3934,2331,3976,3690,3332,4155,-1
3856,4071,4175,3934,2331,3976,3690,3332,4155,4328,3
4071,4175,3934,2331,3976,3690,3332,4155,4328,3639,1
4175,3934,2331,3976,3690,3332,4155,4328,3639,3152,-2
3934,2331,3976,3690,3332,4155,4328,3639,3152,2551,-1
2331,3976,3690,3332,4155,4328,3639,3152,2551,3888,-2
3976,3690,3332,4155,4328,3639,3152,2551,3888,4361,5
3690,3332,4155,4328,3639,3152,2551,3888,4361,3994,2
3332,4155,4328,3639,3152,2551,3888,4361,3994,4357,-1
4155,4328,3639,3152,2551,3888,4361,3994,4357,3627,2
4328,3639,3152,2551,3888,4361,3994,4357,3627,3457,-2
3639,3152,2551,3888,4361,3994,4357,3627,3457,5056,0
3152,2551,3888,4361,3994,4357,3627,3457,5056,4950,5
2551,3888,4361,3994,4357,3627,3457,5056,4950,4757,0
3888,4361,3994,4357,3627,3457,5056,4950,4757,5099,0
4361,3994,4357,3627,3457,5056,4950,4757,5099,4126,2
3994,4357,3627,3457,5056,4950,4757,5099,4126,3677,-3
4357,3627,3457,5056,4950,4757,5099,4126,3677,4649,-1
3627,3457,5056,4950,4757,5099,4126,3677,4649,4739,4
3457,5056,4950,4757,5099,4126,3677,4649,4739,4067,1
5056,4950,4757,5099,4126,3677,4649,4739,4067,4011,-2
4950,4757,5099,4126,3677,4649,4739,4067,4011,3730,0
4757,5099,4126,3677,4649,4739,4067,4011,3730,4862,0
5099,4126,3677,4649,4739,4067,4011,3730,4862,5011,4
4126,3677,4649,4739,4067,4011,3730,4862,5011,4458,1
3677,4649,4739,4067,4011,3730,4862,5011,4458,4750,-1
4649,4739,4067,4011,3730,4862,5011,4458,4750,4144,1
4739,4067,4011,3730,4862,5011,4458,4750,4144,4309,-2
4067,4011,3730,4862,5011,4458,4750,4144,4309,4779,1
4011,3730,4862,5011,4458,4750,4144,4309,4779,4579,2
3730,4862,5011,4458,4750,4144,4309,4779,4579,4722,0
4862,5011,4458,4750,4144,4309,4779,4579,4722,5410,1
5011,4458,4750,4144,4309,4779,4579,4722,5410,4939,3
4458,4750,4144,4309,4779,4579,4722,5410,4939,4583,-1
4750,4144,4309,4779,4579,4722,5410,4939,4583,4562,-1
4144,4309,4779,4579,4722,5410,4939,4583,4562,4598,0
4309,4779,4579,4722,5410,4939,4583,4562,4598,4926,1
4779,4579,4722,5410,4939,4583,4562,4598,4926,6304,2
4579,4722,5410,4939,4583,4562,4598,4926,6304,6596,5
4722,5410,4939,4583,4562,4598,4926,6304,6596,5523,1
5410,4939,4583,4562,4598,4926,6304,6596,5523,6810,-3
4939,4583,4562,4598,4926,6304,6596,5523,6810,6145,5
4583,4562,4598,4926,6304,6596,5523,6810,6145,5244,-2
4562,4598,4926,6304,6596,5523,6810,6145,5244,5989,-3
4598,4926,6304,6596,5523,6810,6145,5244,5989,8045,3
4926,6304,6596,5523,6810,6145,5244,5989,8045,7451,5
6304,6596,5523,6810,6145,5244,5989,8045,7451,7681,-1
6596,5523,6810,6145,5244,5989,8045,7451,7681,6864,1
5523,6810,6145,5244,5989,8045,7451,7681,6864,5281,-2
6810,6145,5244,5989,8045,7451,7681,6864,5281,4992,-5
6145,5244,5989,8045,7451,7681,6864,5281,4992,6941,0
5244,5989,8045,7451,7681,6864,5281,4992,6941,5743,5
5989,8045,7451,7681,6864,5281,4992,6941,5743,6307,-3
8045,7451,7681,6864,5281,4992,6941,5743,6307,7264,2
7451,7681,6864,5281,4992,6941,5743,6307,7264,6462,4
7681,6864,5281,4992,6941,5743,6307,7264,6462,7096,-2
6864,5281,4992,6941,5743,6307,7264,6462,7096,9446,3
5281,4992,6941,5743,6307,7264,6462,7096,9446,6449,5
4992,6941,5743,6307,7264,6462,7096,9446,6449,6905,-5
6941,5743,6307,7264,6462,7096,9446,6449,6905,6953,2
5743,6307,7264,6462,7096,9446,6449,6905,6953,7043,1
6307,7264,6462,7096,9446,6449,6905,6953,7043,8029,1
7264,6462,7096,9446,6449,6905,6953,7043,8029,6111,4
6462,7096,9446,6449,6905,6953,7043,8029,6111,7953,-5
7096,9446,6449,6905,6953,7043,8029,6111,7953,6172,5
9446,6449,6905,6953,7043,8029,6111,7953,6172,6032,-5
6449,6905,6953,7043,8029,6111,7953,6172,6032,7016,0
6905,6953,7043,8029,6111,7953,6172,6032,7016,8243,4
6953,7043,8029,6111,7953,6172,6032,7016,8243,6867,5
7043,8029,6111,7953,6172,6032,7016,8243,6867,8766,-4
8029,6111,7953,6172,6032,7016,8243,6867,8766,7851,5
6111,7953,6172,6032,7016,8243,6867,8766,7851,7976,-3
7953,6172,6032,7016,8243,6867,8766,7851,7976,8058,1
6172,6032,7016,8243,6867,8766,7851,7976,8058,7472,1
6032,7016,8243,6867,8766,7851,7976,8058,7472,6312,-1
7016,8243,6867,8766,7851,7976,8058,7472,6312,7138,-3
8243,6867,8766,7851,7976,8058,7472,6312,7138,6941,3
6867,8766,7851,7976,8058,7472,6312,7138,6941,7395,0
8766,7851,7976,8058,7472,6312,7138,6941,7395,7077,2
7851,7976,8058,7472,6312,7138,6941,7395,7077,5890,-1
7976,8058,7472,6312,7138,6941,7395,7077,5890,4996,-3
8058,7472,6312,7138,6941,7395,7077,5890,4996,6480,-2
7472,6312,7138,6941,7395,7077,5890,4996,6480,5970,5
6312,7138,6941,7395,7077,5890,4996,6480,5970,6851,-1
7138,6941,7395,7077,5890,4996,6480,5970,6851,5562,3
6941,7395,7077,5890,4996,6480,5970,6851,5562,5521,-4
7395,7077,5890,4996,6480,5970,6851,5562,5521,5026,0
7077,5890,4996,6480,5970,6851,5562,5521,5026,5128,-1
5890,4996,6480,5970,6851,5562,5521,5026,5128,4960,1
4996,6480,5970,6851,5562,5521,5026,5128,4960,4483,0
6480,5970,6851,5562,5521,5026,5128,4960,4483,6302,-1
5970,6851,5562,5521,5026,5128,4960,4483,6302,4928,5
6851,5562,5521,5026,5128,4960,4483,6302,4928,4550,-4
5562,5521,5026,5128,4960,4483,6302,4928,4550,4626,-1
5521,5026,5128,4960,4483,6302,4928,4550,4626,4541,1
5026,5128,4960,4483,6302,4928,4550,4626,4541,5020,0
5128,4960,4483,6302,4928,4550,4626,4541,5020,4594,2
4960,4483,6302,4928,4550,4626,4541,5020,4594,5337,-1
4483,6302,4928,4550,4626,4541,5020,4594,5337,4735,3
6302,4928,4550,4626,4541,5020,4594,5337,4735,4830,-2
4928,4550,4626,4541,5020,4594,5337,4735,4830,4044,1
4550,4626,4541,5020,4594,5337,4735,4830,4044,4512,-2
4626,4541,5020,4594,5337,4735,4830,4044,4512,3988,2
4541,5020,4594,5337,4735,4830,4044,4512,3988,4883,-1
5020,4594,5337,4735,4830,4044,4512,3988,4883,4568,3
4594,5337,4735,4830,4044,4512,3988,4883,4568,4395,-1
5337,4735,4830,4044,4512,3988,4883,4568,4395,4569,0
4735,4830,4044,4512,3988,4883,4568,4395,4569,4343,1
4830,4044,4512,3988,4883,4568,4395,4569,4343,4928,0
4044,4512,3988,4883,4568,4395,4569,4343,4928,4026,2
4512,3988,4883,4568,4395,4569,4343,4928,4026,4892,-3
3988,4883,4568,4395,4569,4343,4928,4026,4892,4970,3
4883,4568,4395,4569,4343,4928,4026,4892,4970,5089,1
4568,4395,4569,4343,4928,4026,4892,4970,5089,4447,1
4395,4569,4343,4928,4026,4892,4970,5089,4447,4608,-2
4569,4343,4928,4026,4892,4970,5089,4447,4608,3634,1
4343,4928,4026,4892,4970,5089,4447,4608,3634,4369,-3
4928,4026,4892,4970,5089,4447,4608,3634,4369,4865,3
4026,4892,4970,5089,4447,4608,3634,4369,4865,4196,2
4892,4970,5089,4447,4608,3634,4369,4865,4196,5044,-2
4970,5089,4447,4608,3634,4369,4865,4196,5044,5015,3
5089,4447,4608,3634,4369,4865,4196,5044,5015,4317,0
4447,4608,3634,4369,4865,4196,5044,5015,4317,4908,-2
4608,3634,4369,4865,4196,5044,5015,4317,4908,4912,2
3634,4369,4865,4196,5044,5015,4317,4908,4912,4461,1
4369,4865,4196,5044,5015,4317,4908,4912,4461,4279,-1
4865,4196,5044,5015,4317,4908,4912,4461,4279,4231,0
4196,5044,5015,4317,4908,4912,4461,4279,4231,4181,0
5044,5015,4317,4908,4912,4461,4279,4231,4181,4819,0
5015,4317,4908,4912,4461,4279,4231,4181,4819,4505,3
4317,4908,4912,4461,4279,4231,4181,4819,4505,4540,-1
4908,4912,4461,4279,4231,4181,4819,4505,4540,5130,1
4912,4461,4279,4231,4181,4819,4505,4540,5130,4439,2
4461,4279,4231,4181,4819,4505,4540,5130,4439,4050,-2
4279,4231,4181,4819,4505,4540,5130,4439,4050,4502,-1
4231,4181,4819,4505,4540,5130,4439,4050,4502,2421,2
4181,4819,4505,4540,5130,4439,4050,4502,2421,3850,-5
4819,4505,4540,5130,4439,4050,4502,2421,3850,4342,5
4505,4540,5130,4439,4050,4502,2421,3850,4342,4428,2
4540,5130,4439,4050,4502,2421,3850,4342,4428,3701,1
5130,4439,4050,4502,2421,3850,4342,4428,3701,3675,-2
4439,4050,4502,2421,3850,4342,4428,3701,3675,3723,0
4050,4502,2421,3850,4342,4428,3701,3675,3723,3456,1
4502,2421,3850,4342,4428,3701,3675,3723,3456,4408,0
2421,3850,4342,4428,3701,3675,3723,3456,4408,2260,4
3850,4342,4428,3701,3675,3723,3456,4408,2260,3690,-5
4342,4428,3701,3675,3723,3456,4408,2260,3690,2292,5
4428,3701,3675,3723,3456,4408,2260,3690,2292,4320,-4
3701,3675,3723,3456,4408,2260,3690,2292,4320,3990,5
3675,3723,3456,4408,2260,3690,2292,4320,3990,4404,-1
3723,3456,4408,2260,3690,2292,4320,3990,4404,4328,2
3456,4408,2260,3690,2292,4320,3990,4404,4328,3965,0
4408,2260,3690,2292,4320,3990,4404,4328,3965,4056,-1
2260,3690,2292,4320,3990,4404,4328,3965,4056,3573,1
3690,2292,4320,3990,4404,4328,3965,4056,3573,2379,-1
2292,4320,3990,4404,4328,3965,4056,3573,2379,4766,-3
4320,3990,4404,4328,3965,4056,3573,2379,4766,4156,5
3990,4404,4328,3965,4056,3573,2379,4766,4156,4632,-2
4404,4328,3965,4056,3573,2379,4766,4156,4632,4736,2
4328,3965,4056,3573,2379,4766,4156,4632,4736,5222,1
3965,4056,3573,2379,4766,4156,4632,4736,5222,4736,2
4056,3573,2379,4766,4156,4632,4736,5222,4736,4336,-1
3573,2379,4766,4156,4632,4736,5222,4736,4336,4848,-1
2379,4766,4156,4632,4736,5222,4736,4336,4848,4685,2
4766,4156,4632,4736,5222,4736,4336,4848,4685,4977,0
4156,4632,4736,5222,4736,4336,4848,4685,4977,4792,1
4632,4736,5222,4736,4336,4848,4685,4977,4792,5015,0
4736,5222,4736,4336,4848,4685,4977,4792,5015,5494,1
5222,4736,4336,4848,4685,4977,4792,5015,5494,5071,2
4736,4336,4848,4685,4977,4792,5015,5494,5071,4697,-1
4336,4848,4685,4977,4792,5015,5494,5071,4697,4456,-1
4848,4685,4977,4792,5015,5494,5071,4697,4456,4905,0
4685,4977,4792,5015,5494,5071,4697,4456,4905,5409,2
4977,4792,5015,5494,5071,4697,4456,4905,5409,4663,2
